expcode,subject,session,condition,word,onset,alive,instrument,vehicle,tool,animal,bird,fruit,multinomial
MRH026,402,5,vis,cherry,363.647,1,0,0,0,0,0,1,6
MRH026,402,5,vis,chicken,383.348,1,0,0,0,0,1,0,5
MRH026,402,5,vis,cow,366.474,1,0,0,0,1,0,0,4
MRH026,402,5,vis,dog,273.543,1,0,0,0,1,0,0,4
MRH026,402,5,vis,drum,115.848,0,1,0,0,0,0,0,1
MRH026,402,5,vis,duck,70.854,1,0,0,0,0,1,0,5
MRH026,402,5,vis,eagle,25.81,1,0,0,0,0,1,0,5
MRH026,402,5,vis,elephant,265.09,1,0,0,0,1,0,0,4
MRH026,402,5,vis,flute,180.626,0,1,0,0,0,0,0,1
MRH026,402,5,vis,frenchhorn,90.539,0,1,0,0,0,0,0,1
MRH026,402,5,vis,grapes,118.66,1,0,0,0,0,0,1,6
MRH026,402,5,vis,guitar,107.412,0,1,0,0,0,0,0,1
MRH026,402,5,vis,hammer,197.549,0,0,0,1,0,0,0,3
MRH026,402,5,vis,harp,76.478,0,1,0,0,0,0,0,1
MRH026,402,5,vis,helicopter,20.186,0,0,1,0,0,0,0,2
MRH026,402,5,vis,horse,144.019,1,0,0,0,1,0,0,4
MRH026,402,5,vis,ladder,129.909,0,0,0,1,0,0,0,3
MRH026,402,5,vis,lemon,149.643,1,0,0,0,0,0,1,6
MRH026,402,5,vis,lion,318.586,1,0,0,0,1,0,0,4
MRH026,402,5,vis,monkey,22.998,1,0,0,0,1,0,0,4
MRH026,402,5,vis,motorcycle,6.126,0,0,1,0,0,0,0,2
MRH026,402,5,vis,ostrich,104.599,1,0,0,0,0,1,0,5
MRH026,402,5,vis,owl,172.19,1,0,0,0,0,1,0,5
MRH026,402,5,vis,peacock,282.029,1,0,0,0,0,1,0,5
MRH026,402,5,vis,penguin,194.737,1,0,0,0,0,1,0,5
MRH026,402,5,vis,piano,267.917,0,1,0,0,0,0,0,1
MRH026,402,5,vis,pliers,256.653,0,0,0,1,0,0,0,3
MRH026,402,5,vis,pumpkin,152.455,1,0,0,0,0,0,1,6
MRH026,402,5,vis,rooster,14.563,1,0,0,0,0,1,0,5
MRH026,402,5,vis,scissors,411.486,0,0,0,1,0,0,0,3
MRH026,402,5,vis,screwdriver,307.338,0,0,0,1,0,0,0,3
MRH026,402,5,vis,screw,301.714,0,0,0,1,0,0,0,3
MRH026,402,5,vis,sheep,222.858,1,0,0,0,1,0,0,4
MRH026,402,5,vis,sled,310.15,0,0,1,0,0,0,0,2
MRH026,402,5,vis,squirrel,121.472,1,0,0,0,1,0,0,4
MRH026,402,5,vis,strawberry,0.501,1,0,0,0,0,0,1,6
MRH026,402,5,vis,swan,355.194,1,0,0,0,0,1,0,5
MRH026,402,5,vis,tomato,369.288,1,0,0,0,0,0,1,6
MRH026,402,5,vis,train,377.724,0,0,1,0,0,0,0,2
MRH026,402,5,vis,truck,211.61,0,0,1,0,0,0,0,2
MRH026,402,5,vis,trumpet,293.277,0,1,0,0,0,0,0,1
MRH026,402,5,vis,violin,358.021,0,1,0,0,0,0,0,1
MRH026,402,5,vis,watermelon,394.597,1,0,0,0,0,0,1,6
MRH026,403,1,vis,accordion,317.248,0,1,0,0,0,0,0,1
MRH026,403,1,vis,aeroplane,116.46,0,0,1,0,0,0,0,2
MRH026,403,1,vis,apple,371.095,1,0,0,0,0,0,1,6
MRH026,403,1,vis,axe,396.57,0,0,0,1,0,0,0,3
MRH026,403,1,vis,banana,373.954,1,0,0,0,0,0,1,6
MRH026,403,1,vis,bicycle,453.177,0,0,1,0,0,0,0,2
MRH026,403,1,vis,brush,74.06,0,0,0,1,0,0,0,3
MRH026,403,1,vis,bus,433.391,0,0,1,0,0,0,0,2
MRH026,403,1,vis,car,65.523,0,0,1,0,0,0,0,2
MRH026,403,1,vis,cat,246.578,1,0,0,0,1,0,0,4
MRH026,403,1,vis,chain,42.876,0,0,0,1,0,0,0,3
MRH026,403,1,vis,cherry,436.253,1,0,0,0,0,0,1,6
MRH026,403,1,vis,chicken,266.414,1,0,0,0,0,1,0,5
MRH026,403,1,vis,cow,68.401,1,0,0,0,1,0,0,4
MRH026,403,1,vis,dog,164.512,1,0,0,0,1,0,0,4
MRH026,403,1,vis,drum,153.247,0,1,0,0,0,0,0,1
MRH026,403,1,vis,duck,280.623,1,0,0,0,0,1,0,5
MRH026,403,1,vis,eagle,96.691,1,0,0,0,0,1,0,5
MRH026,403,1,vis,elephant,359.697,1,0,0,0,1,0,0,4
MRH026,403,1,vis,flute,201.385,0,1,0,0,0,0,0,1
MRH026,403,1,vis,frenchhorn,348.329,0,1,0,0,0,0,0,1
MRH026,403,1,vis,grapes,102.315,1,0,0,0,0,0,1,6
MRH026,403,1,vis,guitar,178.674,0,1,0,0,0,0,0,1
MRH026,403,1,vis,hammer,187.158,0,0,0,1,0,0,0,3
MRH026,403,1,vis,harp,263.55,0,1,0,0,0,0,0,1
MRH026,403,1,vis,helicopter,232.434,0,0,1,0,0,0,0,2
MRH026,403,1,vis,horse,365.37,1,0,0,0,1,0,0,4
MRH026,403,1,vis,ladder,410.777,0,0,0,1,0,0,0,3
MRH026,403,1,vis,lemon,190.023,1,0,0,0,0,0,1,6
MRH026,403,1,vis,lion,274.949,1,0,0,0,1,0,0,4
MRH026,403,1,vis,monkey,218.326,1,0,0,0,1,0,0,4
MRH026,403,1,vis,motorcycle,175.86,0,0,1,0,0,0,0,2
MRH026,403,1,vis,ostrich,308.81,1,0,0,0,0,1,0,5
MRH026,403,1,vis,owl,14.656,1,0,0,0,0,1,0,5
MRH026,403,1,vis,peacock,93.827,1,0,0,0,0,1,0,5
MRH026,403,1,vis,penguin,325.699,1,0,0,0,0,1,0,5
MRH026,403,1,vis,piano,424.904,0,1,0,0,0,0,0,1
MRH026,403,1,vis,pliers,368.247,0,0,0,1,0,0,0,3
MRH026,403,1,vis,pumpkin,351.195,1,0,0,0,0,0,1,6
MRH026,403,1,vis,rooster,260.688,1,0,0,0,0,1,0,5
MRH026,403,1,vis,scissors,407.915,0,0,0,1,0,0,0,3
MRH026,403,1,vis,screwdriver,354.053,0,0,0,1,0,0,0,3
MRH026,403,1,vis,screw,334.169,0,0,0,1,0,0,0,3
MRH026,403,1,vis,sheep,243.699,1,0,0,0,1,0,0,4
MRH026,403,1,vis,sled,399.413,0,0,1,0,0,0,0,2
MRH026,403,1,vis,squirrel,382.457,1,0,0,0,1,0,0,4
MRH026,403,1,vis,strawberry,48.55,1,0,0,0,0,0,1,6
MRH026,403,1,vis,swan,249.392,1,0,0,0,0,1,0,5
MRH026,403,1,vis,tomato,272.087,1,0,0,0,0,0,1,6
MRH026,403,1,vis,train,130.585,0,0,1,0,0,0,0,2
MRH026,403,1,vis,truck,150.368,0,0,1,0,0,0,0,2
MRH026,403,1,vis,trumpet,212.669,0,1,0,0,0,0,0,1
MRH026,403,1,vis,violin,0.562,0,1,0,0,0,0,0,1
MRH026,403,1,vis,watermelon,337.031,1,0,0,0,0,0,1,6
MRH026,403,2,vis,accordion,284.888,0,1,0,0,0,0,0,1
MRH026,403,2,vis,aeroplane,87.792,0,0,1,0,0,0,0,2
MRH026,403,2,vis,apple,400.349,1,0,0,0,0,0,1,6
MRH026,403,2,vis,axe,386.273,0,0,0,1,0,0,0,3
MRH026,403,2,vis,banana,372.213,1,0,0,0,0,0,1,6
MRH026,403,2,vis,bicycle,0.501,0,0,1,0,0,0,0,2
MRH026,403,2,vis,brush,25.86,0,0,0,1,0,0,0,3
MRH026,403,2,vis,bus,298.964,0,0,1,0,0,0,0,2
MRH026,403,2,vis,car,113.101,0,0,1,0,0,0,0,2
MRH026,403,2,vis,cat,144.101,1,0,0,0,1,0,0,4
MRH026,403,2,vis,chain,172.222,0,0,0,1,0,0,0,3
MRH026,403,2,vis,cherry,51.184,1,0,0,0,0,0,1,6
MRH026,403,2,vis,chicken,48.357,1,0,0,0,0,1,0,5
MRH026,403,2,vis,cow,276.452,1,0,0,0,1,0,0,4
MRH026,403,2,vis,dog,290.512,1,0,0,0,1,0,0,4
MRH026,403,2,vis,drum,186.332,0,1,0,0,0,0,0,1
MRH026,403,2,vis,duck,76.544,1,0,0,0,0,1,0,5
MRH026,403,2,vis,eagle,208.845,1,0,0,0,0,1,0,5
MRH026,403,2,vis,elephant,166.598,1,0,0,0,1,0,0,4
MRH026,403,2,vis,flute,138.477,0,1,0,0,0,0,0,1
MRH026,403,2,vis,frenchhorn,231.342,0,1,0,0,0,0,0,1
MRH026,403,2,vis,grapes,189.145,1,0,0,0,0,0,1,6
MRH026,403,2,vis,guitar,349.6,0,1,0,0,0,0,0,1
MRH026,403,2,vis,hammer,70.92,0,0,0,1,0,0,0,3
MRH026,403,2,vis,harp,391.897,0,1,0,0,0,0,0,1
MRH026,403,2,vis,helicopter,84.98,0,0,1,0,0,0,0,2
MRH026,403,2,vis,horse,310.214,1,0,0,0,1,0,0,4
MRH026,403,2,vis,ladder,315.855,0,0,0,1,0,0,0,3
MRH026,403,2,vis,lemon,191.971,1,0,0,0,0,0,1,6
MRH026,403,2,vis,lion,65.294,1,0,0,0,1,0,0,4
MRH026,403,2,vis,monkey,279.264,1,0,0,0,1,0,0,4
MRH026,403,2,vis,motorcycle,37.108,0,0,1,0,0,0,0,2
MRH026,403,2,vis,ostrich,321.479,1,0,0,0,0,1,0,5
MRH026,403,2,vis,owl,124.4,1,0,0,0,0,1,0,5
MRH026,403,2,vis,peacock,11.8,1,0,0,0,0,1,0,5
MRH026,403,2,vis,penguin,214.47,1,0,0,0,0,1,0,5
MRH026,403,2,vis,piano,155.349,0,1,0,0,0,0,0,1
MRH026,403,2,vis,pliers,313.041,0,0,0,1,0,0,0,3
MRH026,403,2,vis,pumpkin,428.505,1,0,0,0,0,0,1,6
MRH026,403,2,vis,rooster,256.718,1,0,0,0,0,1,0,5
MRH026,403,2,vis,scissors,265.154,0,0,0,1,0,0,0,3
MRH026,403,2,vis,screwdriver,183.52,0,0,0,1,0,0,0,3
MRH026,403,2,vis,screw,363.66,0,0,0,1,0,0,0,3
MRH026,403,2,vis,sheep,228.53,1,0,0,0,1,0,0,4
MRH026,403,2,vis,sled,296.137,0,0,1,0,0,0,0,2
MRH026,403,2,vis,squirrel,242.657,1,0,0,0,1,0,0,4
MRH026,403,2,vis,strawberry,101.853,1,0,0,0,0,0,1,6
MRH026,403,2,vis,swan,445.427,1,0,0,0,0,1,0,5
MRH026,403,2,vis,tomato,341.163,1,0,0,0,0,0,1,6
MRH026,403,2,vis,train,158.161,0,0,1,0,0,0,0,2
MRH026,403,2,vis,truck,53.997,0,0,1,0,0,0,0,2
MRH026,403,2,vis,trumpet,397.522,0,1,0,0,0,0,0,1
MRH026,403,2,vis,violin,282.076,0,1,0,0,0,0,0,1
MRH026,403,2,vis,watermelon,335.539,1,0,0,0,0,0,1,6
MRH026,403,4,vis,accordion,428.188,0,1,0,0,0,0,0,1
MRH026,403,4,vis,aeroplane,169.291,0,0,1,0,0,0,0,2
MRH026,403,4,vis,apple,203.037,1,0,0,0,0,0,1,6
MRH026,403,4,vis,axe,301.578,0,0,0,1,0,0,0,3
MRH026,403,4,vis,banana,141.155,1,0,0,0,0,0,1,6
MRH026,403,4,vis,bicycle,79.256,0,0,1,0,0,0,0,2
MRH026,403,4,vis,brush,28.638,0,0,0,1,0,0,0,3
MRH026,403,4,vis,bus,338.152,0,0,1,0,0,0,0,2
MRH026,403,4,vis,car,121.454,0,0,1,0,0,0,0,2
MRH026,403,4,vis,cat,262.208,1,0,0,0,1,0,0,4
MRH026,403,4,vis,chain,279.081,0,0,0,1,0,0,0,3
MRH026,403,4,vis,cherry,166.464,1,0,0,0,0,0,1,6
MRH026,403,4,vis,chicken,310.013,1,0,0,0,0,1,0,5
MRH026,403,4,vis,cow,236.849,1,0,0,0,1,0,0,4
MRH026,403,4,vis,dog,408.503,1,0,0,0,1,0,0,4
MRH026,403,4,vis,drum,445.077,0,1,0,0,0,0,0,1
MRH026,403,4,vis,duck,0.501,1,0,0,0,0,1,0,5
MRH026,403,4,vis,eagle,127.095,1,0,0,0,0,1,0,5
MRH026,403,4,vis,elephant,208.676,1,0,0,0,1,0,0,4
MRH026,403,4,vis,flute,146.779,0,1,0,0,0,0,0,1
MRH026,403,4,vis,frenchhorn,93.333,0,1,0,0,0,0,0,1
MRH026,403,4,vis,grapes,191.789,1,0,0,0,0,0,1,6
MRH026,403,4,vis,guitar,414.127,0,1,0,0,0,0,0,1
MRH026,403,4,vis,hammer,62.383,0,0,0,1,0,0,0,3
MRH026,403,4,vis,harp,211.491,0,1,0,0,0,0,0,1
MRH026,403,4,vis,helicopter,273.456,0,0,1,0,0,0,0,2
MRH026,403,4,vis,horse,248.147,1,0,0,0,1,0,0,4
MRH026,403,4,vis,ladder,8.952,0,0,0,1,0,0,0,3
MRH026,403,4,vis,lemon,115.829,1,0,0,0,0,0,1,6
MRH026,403,4,vis,lion,205.851,1,0,0,0,1,0,0,4
MRH026,403,4,vis,monkey,324.089,1,0,0,0,1,0,0,4
MRH026,403,4,vis,motorcycle,82.083,0,0,1,0,0,0,0,2
MRH026,403,4,vis,ostrich,231.225,1,0,0,0,0,1,0,5
MRH026,403,4,vis,owl,155.215,1,0,0,0,0,1,0,5
MRH026,403,4,vis,peacock,234.037,1,0,0,0,0,1,0,5
MRH026,403,4,vis,penguin,411.315,1,0,0,0,0,1,0,5
MRH026,403,4,vis,piano,48.323,0,1,0,0,0,0,0,1
MRH026,403,4,vis,pliers,107.393,0,0,0,1,0,0,0,3
MRH026,403,4,vis,pumpkin,197.413,1,0,0,0,0,0,1,6
MRH026,403,4,vis,rooster,352.211,1,0,0,0,0,1,0,5
MRH026,403,4,vis,scissors,276.268,0,0,0,1,0,0,0,3
MRH026,403,4,vis,screwdriver,219.977,0,0,0,1,0,0,0,3
MRH026,403,4,vis,screw,200.225,0,0,0,1,0,0,0,3
MRH026,403,4,vis,sheep,17.39,1,0,0,0,1,0,0,4
MRH026,403,4,vis,sled,380.332,0,0,1,0,0,0,0,2
MRH026,403,4,vis,squirrel,321.262,1,0,0,0,1,0,0,4
MRH026,403,4,vis,strawberry,174.917,1,0,0,0,0,0,1,6
MRH026,403,4,vis,swan,37.074,1,0,0,0,0,1,0,5
MRH026,403,4,vis,tomato,73.631,1,0,0,0,0,0,1,6
MRH026,403,4,vis,train,366.273,0,0,1,0,0,0,0,2
MRH026,403,4,vis,truck,250.96,0,0,1,0,0,0,0,2
MRH026,403,4,vis,trumpet,242.473,0,1,0,0,0,0,0,1
MRH026,403,4,vis,violin,270.644,0,1,0,0,0,0,0,1
MRH026,403,4,vis,watermelon,431.015,1,0,0,0,0,0,1,6
MRH026,403,5,vis,accordion,403.077,0,1,0,0,0,0,0,1
MRH026,403,5,vis,aeroplane,220.143,0,0,1,0,0,0,0,2
MRH026,403,5,vis,apple,130.041,1,0,0,0,0,0,1,6
MRH026,403,5,vis,axe,355.24,0,0,0,1,0,0,0,3
MRH026,403,5,vis,banana,141.288,1,0,0,0,0,0,1,6
MRH026,403,5,vis,bicycle,380.549,0,0,1,0,0,0,0,2
MRH026,403,5,vis,brush,422.763,0,0,0,1,0,0,0,3
MRH026,403,5,vis,bus,152.537,0,0,1,0,0,0,0,2
MRH026,403,5,vis,car,434.028,0,0,1,0,0,0,0,2
MRH026,403,5,vis,cat,332.743,1,0,0,0,1,0,0,4
MRH026,403,5,vis,chain,51.2,0,0,0,1,0,0,0,3
MRH026,403,5,vis,cherry,217.331,1,0,0,0,0,0,1,6
MRH026,403,5,vis,chicken,237.016,1,0,0,0,0,1,0,5
MRH026,403,5,vis,cow,115.93,1,0,0,0,1,0,0,4
MRH026,403,5,vis,dog,411.515,1,0,0,0,1,0,0,4
MRH026,403,5,vis,drum,158.211,0,1,0,0,0,0,0,1
MRH026,403,5,vis,duck,54.014,1,0,0,0,0,1,0,5
MRH026,403,5,vis,eagle,304.622,1,0,0,0,0,1,0,5
MRH026,403,5,vis,elephant,17.423,1,0,0,0,1,0,0,4
MRH026,403,5,vis,flute,180.707,0,1,0,0,0,0,0,1
MRH026,403,5,vis,frenchhorn,194.818,0,1,0,0,0,0,0,1
MRH026,403,5,vis,grapes,172.271,1,0,0,0,0,0,1,6
MRH026,403,5,vis,guitar,358.052,0,1,0,0,0,0,0,1
MRH026,403,5,vis,hammer,239.843,0,0,0,1,0,0,0,3
MRH026,403,5,vis,harp,48.373,0,1,0,0,0,0,0,1
MRH026,403,5,vis,helicopter,262.391,0,0,1,0,0,0,0,2
MRH026,403,5,vis,horse,144.1,1,0,0,0,1,0,0,4
MRH026,403,5,vis,ladder,374.925,0,0,0,1,0,0,0,3
MRH026,403,5,vis,lemon,248.331,1,0,0,0,0,0,1,6
MRH026,403,5,vis,lion,0.501,1,0,0,0,1,0,0,4
MRH026,403,5,vis,monkey,68.074,1,0,0,0,1,0,0,4
MRH026,403,5,vis,motorcycle,169.459,0,0,1,0,0,0,0,2
MRH026,403,5,vis,ostrich,360.864,1,0,0,0,0,1,0,5
MRH026,403,5,vis,owl,400.251,1,0,0,0,0,1,0,5
MRH026,403,5,vis,peacock,31.484,1,0,0,0,0,1,0,5
MRH026,403,5,vis,penguin,405.891,1,0,0,0,0,1,0,5
MRH026,403,5,vis,piano,318.683,0,1,0,0,0,0,0,1
MRH026,403,5,vis,pliers,37.108,0,0,0,1,0,0,0,3
MRH026,403,5,vis,pumpkin,417.139,1,0,0,0,0,0,1,6
MRH026,403,5,vis,rooster,189.194,1,0,0,0,0,1,0,5
MRH026,403,5,vis,scissors,84.997,0,0,0,1,0,0,0,3
MRH026,403,5,vis,screwdriver,450.901,0,0,0,1,0,0,0,3
MRH026,403,5,vis,screw,436.84,0,0,0,1,0,0,0,3
MRH026,403,5,vis,sheep,197.645,1,0,0,0,1,0,0,4
MRH026,403,5,vis,sled,346.804,0,0,1,0,0,0,0,2
MRH026,403,5,vis,squirrel,290.562,1,0,0,0,1,0,0,4
MRH026,403,5,vis,strawberry,39.935,1,0,0,0,0,0,1,6
MRH026,403,5,vis,swan,428.402,1,0,0,0,0,1,0,5
MRH026,403,5,vis,tomato,228.58,1,0,0,0,0,0,1,6
MRH026,403,5,vis,train,206.083,0,0,1,0,0,0,0,2
MRH026,403,5,vis,truck,383.376,0,0,1,0,0,0,0,2
MRH026,403,5,vis,trumpet,113.117,0,1,0,0,0,0,0,1
MRH026,403,5,vis,violin,166.647,0,1,0,0,0,0,0,1
MRH026,403,5,vis,watermelon,386.19,1,0,0,0,0,0,1,6
MRH026,404,1,vis,accordion,187.698,0,1,0,0,0,0,0,1
MRH026,404,1,vis,aeroplane,48.659,0,0,1,0,0,0,0,2
MRH026,404,1,vis,apple,150.806,1,0,0,0,0,0,1,6
MRH026,404,1,vis,axe,453.383,0,0,0,1,0,0,0,3
MRH026,404,1,vis,banana,427.907,1,0,0,0,0,0,1,6
MRH026,404,1,vis,bicycle,306.323,0,0,1,0,0,0,0,2
MRH026,404,1,vis,brush,11.848,0,0,0,1,0,0,0,3
MRH026,404,1,vis,bus,396.841,0,0,1,0,0,0,0,2
MRH026,404,1,vis,car,145.082,0,0,1,0,0,0,0,2
MRH026,404,1,vis,cat,292.161,1,0,0,0,1,0,0,4
MRH026,404,1,vis,chain,162.238,0,0,0,1,0,0,0,3
MRH026,404,1,vis,cherry,289.301,1,0,0,0,0,0,1,6
MRH026,404,1,vis,chicken,198.982,1,0,0,0,0,1,0,5
MRH026,404,1,vis,cow,210.247,1,0,0,0,1,0,0,4
MRH026,404,1,vis,dog,283.641,1,0,0,0,1,0,0,4
MRH026,404,1,vis,drum,340.266,0,1,0,0,0,0,0,1
MRH026,404,1,vis,duck,0.549,1,0,0,0,0,1,0,5
MRH026,404,1,vis,eagle,116.728,1,0,0,0,0,1,0,5
MRH026,404,1,vis,elephant,62.799,1,0,0,0,1,0,0,4
MRH026,404,1,vis,flute,31.651,0,1,0,0,0,0,0,1
MRH026,404,1,vis,frenchhorn,224.354,0,1,0,0,0,0,0,1
MRH026,404,1,vis,grapes,374.18,1,0,0,0,0,0,1,6
MRH026,404,1,vis,guitar,113.883,0,1,0,0,0,0,0,1
MRH026,404,1,vis,hammer,323.293,0,0,0,1,0,0,0,3
MRH026,404,1,vis,harp,410.939,0,1,0,0,0,0,0,1
MRH026,404,1,vis,helicopter,433.582,0,0,1,0,0,0,0,2
MRH026,404,1,vis,horse,85.663,1,0,0,0,1,0,0,4
MRH026,404,1,vis,ladder,295.023,0,0,0,1,0,0,0,3
MRH026,404,1,vis,lemon,348.706,1,0,0,0,0,0,1,6
MRH026,404,1,vis,lion,184.884,1,0,0,0,1,0,0,4
MRH026,404,1,vis,monkey,71.551,1,0,0,0,1,0,0,4
MRH026,404,1,vis,motorcycle,142.253,0,0,1,0,0,0,0,2
MRH026,404,1,vis,ostrich,317.619,1,0,0,0,0,1,0,5
MRH026,404,1,vis,owl,23.133,1,0,0,0,0,1,0,5
MRH026,404,1,vis,peacock,246.9,1,0,0,0,0,1,0,5
MRH026,404,1,vis,penguin,252.575,1,0,0,0,0,1,0,5
MRH026,404,1,vis,piano,82.849,0,1,0,0,0,0,0,1
MRH026,404,1,vis,pliers,272.343,0,0,0,1,0,0,0,3
MRH026,404,1,vis,pumpkin,133.72,1,0,0,0,0,0,1,6
MRH026,404,1,vis,rooster,57.126,1,0,0,0,0,1,0,5
MRH026,404,1,vis,scissors,122.435,0,0,0,1,0,0,0,3
MRH026,404,1,vis,screwdriver,371.366,0,0,0,1,0,0,0,3
MRH026,404,1,vis,screw,111.058,0,0,0,1,0,0,0,3
MRH026,404,1,vis,sheep,136.579,1,0,0,0,1,0,0,4
MRH026,404,1,vis,sled,385.543,0,0,1,0,0,0,0,2
MRH026,404,1,vis,squirrel,450.537,1,0,0,0,1,0,0,4
MRH026,404,1,vis,strawberry,102.584,1,0,0,0,0,0,1,6
MRH026,404,1,vis,swan,238.416,1,0,0,0,0,1,0,5
MRH026,404,1,vis,tomato,179.21,1,0,0,0,0,0,1,6
MRH026,404,1,vis,train,360.067,0,0,1,0,0,0,0,2
MRH026,404,1,vis,truck,422.233,0,0,1,0,0,0,0,2
MRH026,404,1,vis,trumpet,45.809,0,1,0,0,0,0,0,1
MRH026,404,1,vis,violin,379.869,0,1,0,0,0,0,0,1
MRH026,404,1,vis,watermelon,447.677,1,0,0,0,0,0,1,6
MRH026,404,2,vis,accordion,428.839,0,1,0,0,0,0,0,1
MRH026,404,2,vis,aeroplane,113.102,0,0,1,0,0,0,0,2
MRH026,404,2,vis,apple,39.888,1,0,0,0,0,0,1,6
MRH026,404,2,vis,axe,417.558,0,0,0,1,0,0,0,3
MRH026,404,2,vis,banana,135.648,1,0,0,0,0,0,1,6
MRH026,404,2,vis,bicycle,132.821,0,0,1,0,0,0,0,2
MRH026,404,2,vis,brush,409.107,0,0,0,1,0,0,0,3
MRH026,404,2,vis,bus,31.451,0,0,1,0,0,0,0,2
MRH026,404,2,vis,car,231.38,0,0,1,0,0,0,0,2
MRH026,404,2,vis,cat,298.886,1,0,0,0,1,0,0,4
MRH026,404,2,vis,chain,403.481,0,0,0,1,0,0,0,3
MRH026,404,2,vis,cherry,448.509,1,0,0,0,0,0,1,6
MRH026,404,2,vis,chicken,99.043,1,0,0,0,0,1,0,5
MRH026,404,2,vis,cow,8.953,1,0,0,0,1,0,0,4
MRH026,404,2,vis,dog,451.322,1,0,0,0,1,0,0,4
MRH026,404,2,vis,drum,127.195,0,1,0,0,0,0,0,1
MRH026,404,2,vis,duck,426.013,1,0,0,0,0,1,0,5
MRH026,404,2,vis,eagle,234.205,1,0,0,0,0,1,0,5
MRH026,404,2,vis,elephant,366.49,1,0,0,0,1,0,0,4
MRH026,404,2,vis,flute,197.616,0,1,0,0,0,0,0,1
MRH026,404,2,vis,frenchhorn,17.392,0,1,0,0,0,0,0,1
MRH026,404,2,vis,grapes,169.445,1,0,0,0,0,0,1,6
MRH026,404,2,vis,guitar,315.774,0,1,0,0,0,0,0,1
MRH026,404,2,vis,hammer,115.915,0,0,0,1,0,0,0,3
MRH026,404,2,vis,harp,73.683,0,1,0,0,0,0,0,1
MRH026,404,2,vis,helicopter,276.388,0,0,1,0,0,0,0,2
MRH026,404,2,vis,horse,208.881,1,0,0,0,1,0,0,4
MRH026,404,2,vis,ladder,287.637,0,0,0,1,0,0,0,3
MRH026,404,2,vis,lemon,118.742,1,0,0,0,0,0,1,6
MRH026,404,2,vis,lion,377.741,1,0,0,0,1,0,0,4
MRH026,404,2,vis,monkey,0.501,1,0,0,0,1,0,0,4
MRH026,404,2,vis,motorcycle,338.321,0,0,1,0,0,0,0,2
MRH026,404,2,vis,ostrich,206.067,1,0,0,0,0,1,0,5
MRH026,404,2,vis,owl,414.731,1,0,0,0,0,1,0,5
MRH026,404,2,vis,peacock,434.449,1,0,0,0,0,1,0,5
MRH026,404,2,vis,penguin,312.962,1,0,0,0,0,1,0,5
MRH026,404,2,vis,piano,253.891,0,1,0,0,0,0,0,1
MRH026,404,2,vis,pliers,222.942,0,0,0,1,0,0,0,3
MRH026,404,2,vis,pumpkin,262.329,1,0,0,0,0,0,1,6
MRH026,404,2,vis,rooster,321.4,1,0,0,0,0,1,0,5
MRH026,404,2,vis,scissors,296.073,0,0,0,1,0,0,0,3
MRH026,404,2,vis,screwdriver,203.24,0,0,0,1,0,0,0,3
MRH026,404,2,vis,screw,355.194,0,0,0,1,0,0,0,3
MRH026,404,2,vis,sheep,259.515,1,0,0,0,1,0,0,4
MRH026,404,2,vis,sled,341.133,0,0,1,0,0,0,0,2
MRH026,404,2,vis,squirrel,237.019,1,0,0,0,1,0,0,4
MRH026,404,2,vis,strawberry,6.126,1,0,0,0,0,0,1,6
MRH026,404,2,vis,swan,149.71,1,0,0,0,0,1,0,5
MRH026,404,2,vis,tomato,242.643,1,0,0,0,0,0,1,6
MRH026,404,2,vis,train,87.744,0,0,1,0,0,0,0,2
MRH026,404,2,vis,truck,270.764,0,0,1,0,0,0,0,2
MRH026,404,2,vis,trumpet,53.948,0,1,0,0,0,0,0,1
MRH026,404,2,vis,violin,395.029,0,1,0,0,0,0,0,1
MRH026,404,2,vis,watermelon,400.654,1,0,0,0,0,0,1,6
MRH026,404,4,vis,accordion,163.737,0,1,0,0,0,0,0,1
MRH026,404,4,vis,aeroplane,419.839,0,0,1,0,0,0,0,2
MRH026,404,4,vis,apple,405.779,1,0,0,0,0,0,1,6
MRH026,404,4,vis,axe,310.1,0,0,0,1,0,0,0,3
MRH026,404,4,vis,banana,174.986,1,0,0,0,0,0,1,6
MRH026,404,4,vis,bicycle,315.724,0,0,1,0,0,0,0,2
MRH026,404,4,vis,brush,245.405,0,0,0,1,0,0,0,3
MRH026,404,4,vis,bus,135.533,0,0,1,0,0,0,0,2
MRH026,404,4,vis,car,107.412,0,0,1,0,0,0,0,2
MRH026,404,4,vis,cat,76.478,1,0,0,0,1,0,0,4
MRH026,404,4,vis,chain,143.986,0,0,0,1,0,0,0,3
MRH026,404,4,vis,cherry,42.733,1,0,0,0,0,0,1,6
MRH026,404,4,vis,chicken,262.279,1,0,0,0,0,1,0,5
MRH026,404,4,vis,cow,366.409,1,0,0,0,1,0,0,4
MRH026,404,4,vis,dog,208.831,1,0,0,0,1,0,0,4
MRH026,404,4,vis,drum,186.284,0,1,0,0,0,0,0,1
MRH026,404,4,vis,duck,214.455,1,0,0,0,0,1,0,5
MRH026,404,4,vis,eagle,256.653,1,0,0,0,0,1,0,5
MRH026,404,4,vis,elephant,124.284,1,0,0,0,1,0,0,4
MRH026,404,4,vis,flute,372.033,0,1,0,0,0,0,0,1
MRH026,404,4,vis,frenchhorn,296.04,0,1,0,0,0,0,0,1
MRH026,404,4,vis,grapes,23.048,1,0,0,0,0,0,1,6
